c,z,attribute,y,tech,f,techfuel,value
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,Shale,Gas,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,Coal,Coal,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,DomesticCoal,Coal,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,ImportedCoal,Coal,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,Lignite,Coal,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,Geothermal,Geothermal,Geothermal,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,Geothermal,Geothermal,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,CCGT,LFO,Diesel,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ICE,Diesel,Diesel,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ICE,HFO,Diesel,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,OCGT,Diesel,Diesel,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,OCGT,HFO,Diesel,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,OCGT,LFO,Diesel,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,HFO,Diesel,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,Biogas,Biogas,Biomass,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,BiomassPlant,Biomass,Biomass,8.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,Biomass,Biomass,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ReservoirHydro,Water,Reservoir,854.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,STO HY,Water,Reservoir,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ROR,Water,ROR,397.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,CSP,CSP,CSP,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,CSPPlant,CSP,CSP,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,OffshoreWind,Wind,Offshore Wind,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,OnshoreWind,Wind,Onshore Wind,296.92
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,Wind,Wind,Onshore Wind,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,PV,PV,PV,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,PV,Solar,PV,6050.295702545798
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,pvwsto,Solar,PV+Storage,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,STOPV,Solar,Solar Thermal,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,Storage,Battery,Battery,1667.5020877770803
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,Storage,Pumped,PSH,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,Storage,Water,PSH,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ImportTransmission,Import,Imports,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,Peat,Peat,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,ST,Waste,Waste,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,Methane,Methane,Methane,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,CSPPlant,Solar,Solar,0.0
Turkiye,EastAna,NewCapacityTechFuelCumulated,2040,RPV,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Nuclear,Uranium,Nuclear,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CCGT,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CCGT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ICE,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OCGT,Gas,Gas,7.421479600139999
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Shale,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,GT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Coal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,DomesticCoal,Coal,0.09384
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,ImportedCoal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Lignite,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Geothermal,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ICE,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ICE,HFO,Diesel,1.0656
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OCGT,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OCGT,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,BiomassPlant,Biomass,Biomass,3.1466097730604954
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Biomass,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Biogas,Biogas,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ReservoirHydro,Water,Reservoir,1526.8950360564406
Turkiye,EastAna,ReserveSpinningTechFuel,2025,STO HY,Water,Reservoir,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ROR,Water,ROR,119.34710450286478
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CSPPlant,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CSP,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OffshoreWind,Wind,Offshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Wind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,OnshoreWind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,PV,Solar,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,PV,PV,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,pvwsto,Solar,PV+Storage,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,STOPV,Solar,Solar Thermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Storage,Battery,Battery,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Storage,Water,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Storage,Pumped,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ImportTransmission,Import,Imports,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Peat,Peat,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,ST,Waste,Waste,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,Methane,Methane,Methane,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,CSPPlant,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2025,RPV,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Nuclear,Uranium,Nuclear,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CCGT,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CCGT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ICE,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OCGT,Gas,Gas,7.683711531519998
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Shale,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,GT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Coal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,DomesticCoal,Coal,0.10368
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,ImportedCoal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Lignite,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Geothermal,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ICE,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ICE,HFO,Diesel,1.156768
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OCGT,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OCGT,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,BiomassPlant,Biomass,Biomass,3.276678402510595
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Biomass,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Biogas,Biogas,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ReservoirHydro,Water,Reservoir,1522.7238263438774
Turkiye,EastAna,ReserveSpinningTechFuel,2026,STO HY,Water,Reservoir,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ROR,Water,ROR,99.14851445832517
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CSPPlant,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CSP,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OffshoreWind,Wind,Offshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Wind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,OnshoreWind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,PV,Solar,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,PV,PV,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,pvwsto,Solar,PV+Storage,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,STOPV,Solar,Solar Thermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Storage,Battery,Battery,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Storage,Water,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Storage,Pumped,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ImportTransmission,Import,Imports,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Peat,Peat,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,ST,Waste,Waste,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,Methane,Methane,Methane,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,CSPPlant,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2026,RPV,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Nuclear,Uranium,Nuclear,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CCGT,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CCGT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ICE,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OCGT,Gas,Gas,7.9143492542999985
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Shale,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,GT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Coal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,DomesticCoal,Coal,0.10368
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,ImportedCoal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Lignite,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Geothermal,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ICE,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ICE,HFO,Diesel,1.1615039999999994
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OCGT,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OCGT,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,BiomassPlant,Biomass,Biomass,3.878284296989394
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Biomass,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Biogas,Biogas,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ReservoirHydro,Water,Reservoir,1566.0819028280791
Turkiye,EastAna,ReserveSpinningTechFuel,2027,STO HY,Water,Reservoir,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ROR,Water,ROR,109.75716655505238
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CSPPlant,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CSP,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OffshoreWind,Wind,Offshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Wind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,OnshoreWind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,PV,Solar,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,PV,PV,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,pvwsto,Solar,PV+Storage,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,STOPV,Solar,Solar Thermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Storage,Battery,Battery,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Storage,Water,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Storage,Pumped,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ImportTransmission,Import,Imports,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Peat,Peat,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,ST,Waste,Waste,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,Methane,Methane,Methane,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,CSPPlant,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2027,RPV,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Nuclear,Uranium,Nuclear,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CCGT,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CCGT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ICE,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OCGT,Gas,Gas,8.195537710839998
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Shale,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,GT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Coal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,DomesticCoal,Coal,0.11076
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,ImportedCoal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Lignite,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Geothermal,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ICE,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ICE,HFO,Diesel,1.3083199999999988
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OCGT,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OCGT,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,BiomassPlant,Biomass,Biomass,4.010094681040494
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Biomass,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Biogas,Biogas,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ReservoirHydro,Water,Reservoir,1676.7959171675348
Turkiye,EastAna,ReserveSpinningTechFuel,2028,STO HY,Water,Reservoir,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ROR,Water,ROR,256.0568143331994
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CSPPlant,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CSP,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OffshoreWind,Wind,Offshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Wind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,OnshoreWind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,PV,Solar,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,PV,PV,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,pvwsto,Solar,PV+Storage,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,STOPV,Solar,Solar Thermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Storage,Battery,Battery,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Storage,Water,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Storage,Pumped,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ImportTransmission,Import,Imports,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Peat,Peat,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,ST,Waste,Waste,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,Methane,Methane,Methane,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,CSPPlant,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2028,RPV,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Nuclear,Uranium,Nuclear,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CCGT,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CCGT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ICE,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OCGT,Gas,Gas,8.236610182019998
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Shale,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,GT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Coal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,DomesticCoal,Coal,0.12024
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,ImportedCoal,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Lignite,Coal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Geothermal,Geothermal,Geothermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ICE,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ICE,HFO,Diesel,1.4172479999999992
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OCGT,LFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OCGT,Diesel,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OCGT,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,HFO,Diesel,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,BiomassPlant,Biomass,Biomass,4.043494400059195
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Biomass,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Biogas,Biogas,Biomass,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ReservoirHydro,Water,Reservoir,1733.8096460402248
Turkiye,EastAna,ReserveSpinningTechFuel,2029,STO HY,Water,Reservoir,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ROR,Water,ROR,274.30941350043645
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CSPPlant,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CSP,CSP,CSP,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OffshoreWind,Wind,Offshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Wind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,OnshoreWind,Wind,Onshore Wind,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,PV,Solar,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,PV,PV,PV,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,pvwsto,Solar,PV+Storage,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,STOPV,Solar,Solar Thermal,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Storage,Battery,Battery,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Storage,Water,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Storage,Pumped,PSH,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ImportTransmission,Import,Imports,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Peat,Peat,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,ST,Waste,Waste,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,Methane,Methane,Methane,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,CSPPlant,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2029,RPV,Solar,Solar,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,Nuclear,Uranium,Nuclear,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,CCGT,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,CCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,CCGT,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,ICE,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,OCGT,Gas,Gas,8.90008856262
Turkiye,EastAna,ReserveSpinningTechFuel,2030,OCGT,LNG,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,ST,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,ST,ALC,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,ST,Shale,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,CCGT_CCS,Gas,Gas,0.0
Turkiye,EastAna,ReserveSpinningTechFuel,2030,OCGT_CCS,Gas,Gas,0.0
